"""108.yaşın kutlu oldun sevgilim Fenerbahçe""",Positive
"""ilerde HELALİM demeyeceğim kızı, sevgilim diye karşıma çıkartma ALLAHım .""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var""",Positive
"""eski sevgilim çok güzelleşmiş, bir adet eski sevgiliden 😕""",Positive
"""Görücüye çıkmak kavramını şuanda bugün yaşayacam sanırımm :)) sevgilim ve ailesii geliyoooorrrr 😮😇""",Positive
"""Çık gel sevgilim, Ellerinde papatyalar bir pazar sabahı, Bir bahar mühdesi gibi çık gel.""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Sevgilim varken başkalarıyla konuşan kızsın sen sus bence""",Negative
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Sevgilim yok deyince en iyisi ya boşver"" diyen sevgilisi olan arkadaşlar, madem en iyisi bu siz de ayrılın o zaman lan..""",Negative
"""Güneşin doğuşunu da batışını da bir ömür seninle izlemek umuduyla Günaydın Sevgilim mutlu pazarlar 3 Mayıs Türklük günü kutluolsun sevgilim""",Positive
"""bence sevmek aşamalı bir olay ilk günden birine aşkım sevgilim demek kusturucu bir durum""",Positive
"""Sevgilim varken başkalarıyla konuşan kızsın sen sus bence""",Negative
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""Sevgililik Şiiri Sevgilim sevgilim sevgilim Hergün onu severim Sevgilim sevgilim sevgilim Başkasına baksam kendimi döverim.…""",Positive
"""Sevgilim benim için takım değiştirirse dönek diye ayrılırım,değiştirmezse takım daha değerli diye ayrılırım. Sonra neden yalnızız😅""",Negative
"""YALNIZLIĞIMI ÖLDÜRMEK ISTIYORUM, GEL SUÇ ORTAĞIM OL SEVGİLİM""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""+Senin gibi sevgilim olsun 8 lira borcum olsun. -Aaa neden o kadar az ? +Kaşarın kilosu o kadar amk.""",Positive
"""ÇALIŞMAYI SEVİYORUM YA😊 ÇÜNKİ SEVGİLİM YOK😃""",Negative
"""sevdiğim sensin tek sevgilim 😍😍""",Positive
"""Yarım saattir yorganla banane önce sen bırak diye ergenler gibi tartışıyoruz yok yani sevgilim mi yorganım mi belli değil s…""",Positive
"""O rüya neydi lan öyle resmen eski sevgilim bana komplo kuruyo aq tövbest.""",Positive
"""Günaydın sevgilim tatlı uykundan uyandınmı ? 😌""",Positive
"""Bir gün kıvırcık saçlı bi sevgilim olursa asla ayrılmam (HİÇ BİR ZAMAN OLMADI)""",Positive
"""Günaydın sevgilim ^^ ve diğerleri""",Positive
"""Bunları yazmamın sebebi; Benim bunları yapacak bi sevgilim olmamasından""",Positive
"""Hava ne kadar kötü sevgilimle buluşamıcam bugün. Sevgilim de yok ama neyse""",Negative
"""Günaydın sevgilim tatlı uykun dan uyandın mı ? Benden ayrı bu sabah güllere boyandın mı ?""",Positive
"""Sevgilim adrenalini severim deyince ben""",Negative
"""eski sevgilim çok güzelleşmiş, bir adet eski sevgiliden 😕""",Positive
"""Sevgilim var site kasıyorsa ben çıkabilirim.""",Positive
"""amateur sex porn teen hot: Ex Girlfriend Webcam (Eski Sevgilim Webcam)""",Negative
"""Sevgilim var nasılsınız bu arada sevgilim var demiş miydim unutkanlık işte sevgilim var.""",Positive
"""Günaydın, sevgilim var.""",Positive
"""Sevgilim diye demiyorum, hiç yoktur kendisi.""",Negative
"""elbet be sevgilim""",Positive
"""Bugün sevgilim doğmuş iyiki doğmuş😚 Başbaşa doğum günü kahvaltisi Iyiki doğdun sevgilim...""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""sevgilim olunca ben""",Positive
"""Bir telefon bekliyorum ‘sevgilim’ diye başlayan ‘seni seviyorum’ diye biten bir telefon bekliyorum dün gelmesi gereken bügün hala gelmeyen.""",Negative
"""Sizin bilmediginiz ama benim bildigim bi sevgilim var nbr BestFandomCA2015 ELF""",Positive
"""Mutsuz uyandiğimda sevgilim ahahaha""",Positive
"""Sevgilim mutluluk sensiz yarım kalmıştı.""",Negative
"""sevgilim 😘💎""",Positive
"""sevgilim 😘💎""",Positive
"""Sevgilim yok diye şikayet edenlere gelince 1. insan seçme 2. sevgisizliğini insanlarda kusur takarak arama 3. sevmekten korkma.""",Negative
"""Sevgilim yok, mesaj atanım yok, azıcık hoşlanan biri bile yok. Ot gibi yaşıyorum.""",Negative
"""Ahmet Kaya dinlemeyi bırakınca fark ettim, kimseye aşık değilmişim ayrıca sevgilim de yokmuş benim. Boşu boşuna tribe girmiş…""",Positive
"""Bir sevgilim olsun istiyorum, dudaklarım kaybolsun sakallarında'""",Positive
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim yok bilin istedim.""",Negative
"""Benim sevgilim bir harika :))""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Günaydın sevgilim diyom, gelmiş bana gece whatsappa girmişsin diyon, uyku sersemi girmişim işte uzatma seni sersem kadın.""",Positive
"""Sevgilim Olsan Terketme Sebebimdi :)""",Negative
"""sevgilim sana da Günaydın 💞🌸🌹🙌☕""",Positive
"""sevgilim sana da Günaydın 💞🌸🌹🙌☕""",Positive
"""Sevgilim yok bilin istedim.""",Negative
"""Sevgilim cok inatcidir nbr BestFandomCA2015 ELF""",Negative
"""ahahahahahahahahahahaaha lan sevgilim ve aşkım kelimelerini aratıyorum ve cidden efsane eğlenceli. bunlar ne yav""",Positive
"""Sevgilim yok bilin istedim.""",Negative
"""Ya bak bazen ben kendimi bile kıskanıyorum senin gibi sevgilim var diye. Çok kıskanç birisin deme sanane seviyom kıskan…""",Positive
"""PLEASE sevgilim cbu twitter'a fazla takılıp sex yapmak istemeyince ben sex""",Positive
"""Kuşları boş ver sevgilim, papatya koysunlar yoluna.""",Negative
"""bi aileye bi tane geri zekali yeter manzara fotosunu ben cekmeliyim sevgilim ise ben fotograf cekerken beni seyretmeli napiyo…""",Negative
"""Çık gel sevgilim, Ellerinde papatyalar Bir pazar, Bir bahar müjdesi gibi çık gel.""",Negative
"""Yaşamak sevgilim seninle güzel &lt;3""",Positive
"""Sevgilim gelince içime Kalpler doluştu ❤️❤️❤️ Sütlük kurabiyeyi pek sever eh o zaman bu tarifin…""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel.""",Negative
"""Benim sevgilim galatasaray aşığı olmalı.Günaydıın :)""",Positive
"""Hava ne kadar kötü sevgilimle buluşamıcam bugün. Sevgilim de yok ama neyse""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Günaydınnnnn iyi pazarlar ;)) sevgilim kel ayoll ne lülesi benden önce saçı varmış görmek nasip olmadı""",Positive
"""108. Yaşın kutlu olsun Sevgilim ...""",Negative
"""Sevgilim gelince içime Kalpler doluştu ❤️❤️❤️ Sütlük kurabiyeyi pek sever eh o zaman bu tarifin zamanıdır. Sizde...""",Negative
"""Sevgilim olduğu hâlde ismail ve hazalın yanında hep üçüncü kişi sıfatında oluyorum""",Negative
"""Sevgilim yok deyince en iyisi ya boşver"" diyen sevgilisi olan arkadaşlar, madem en iyisi bu siz de ayrılın o zaman lan..""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel.""",Negative
"""sevgilim gotten alismaya calisiyor""",Positive
"""Sevgilim yok deyince en iyisi ya boşver"" diyen sevgilisi olan arkadaşlar, madem en iyisi bu siz de ayrılın o zaman lan..""",Negative
"""Önceden sabah erken kalkamıyor diye gece günaydın mesajı atan bir sevgilim vardı şuan napıyor acaba ahshjahs""",Positive
"""Günaydın sevgilim tatlı uykundan uyandınmı ? Şaka şaka sevgilim yok 😒""",Positive
"""Sana sarılında ben tüm dünyayı kucaklıyorum sevgilim &lt;3 &lt;3 Fazlamı sevilesi bu çocuk :DDD""",Positive
"""Elinden tutup bu benim sevgilim dememiş bir eski sevgili düşünün.. Y'nin içinde kalan çok şey var bence.. onun verdiği hazı…""",Positive
"""İlk Türk sevgilim sıfatını o karıya kaptırdığımıza üzülüyorum be""",Positive
"""Bu kız benim sevgilim erkeklerden mesaj atanı sikerim"" diyen bi sevgilimiz olmadı ki ...""",Positive
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Sanki bilmiyorsun sevgilim ben dua’m da en çok sana yer verdiğimi...""",Positive
"""Elinden tutup bu benim sevgilim dememiş bir eski sevgili düşünün.. Y'nin içinde kalan çok şey var bence.. onun verdiği hazı…""",Positive
"""Sirf sevgilim icin yaziyorum kişisel algilama -_- ActorJangComeBack""",Positive
"""öyle mi oldu şimdi sevgiliye mal denmez salak sevgilim""",Positive
"""Benim ne uykucu bir sevgilim var amk hem kaldır diyo kaldırıncada 5 dakka daha diyo verem etti bu kız beni""",Positive
"""istemiyor sevgilim seninle konuşmamı""",Positive
"""hic olmayan sevgilim gibi twitter onsuz yasiyamiyom ya onsuz hep bi yanim eksik gibi .""",Positive
"""Bugün seninle ilk tanısma günümüz sevgilim 3mayıs2011#""",Positive
"""Ayrıldıktan 2 gün sonra yeni birine Sevgilim' diyecek kadar basit olmayın. BaşKomutan SinanErdemde""",Negative
"""Sevgilim yüzünden erken kalktım :))""",Negative
"""Sevgilim attığın adımlar yanlış...""",Negative
"""En son sevgilim olduğunda nisan ayındaydık ya yalnızlık zor.""",Positive
"""Kuşları boş ver sevgilim, papatya koysunlar yoluna.""",Negative
"""BaşKomutan SinanErdemde Hem sevgilim yok, hem şarjım bitiyo. Saçmalığa bak""",Positive
"""BaşKomutan SinanErdemde Eski sevgilim de olsa anısı var, kıskanırım.""",Positive
"""İncirlere tamam da sevgilim salatalık vakti geldi geri gel.""",Positive
"""Voleybol formam.Sevgilim olunca giydirip evde gezindircektim.Dolabımda tişört ararken bu bulmuş giymiş.Çok üzülüyorum http:…""",Negative
"""♫ NowPlaying Sevgilim - Mustafa Ceceli Version by Mustafa Ceceli on Anghami ♫""",Negative
"""SEVGİLİM ARADI YARIN İÇİN KONSER BİLETİ ALMIŞ.KİMİN KONSERİ DİYORUM YÜZYÜZEYKEN KONUŞURUZ DİYO :D TELEFONDA SÖYLESE ANLAMICA…""",Negative
"""Bir rüyanın gerçeğe dönüştüğü en tatlı halisin sevgilim.😚 Günaydın ~❤~""",Negative
"""Sevgilim! Ferhat olmana gerek yok; Bin dolmuşa gel..""""",Negative
"""BaşKomutan SinanErdemde - AŞKIIMMM + Efendim - NAPİYOSUN HAYATIM + Bi dk benim sevgilim yk ki 404 not found""",Positive
"""Hayatıma girdin gireli ne zaman bir çicek görsem kokunu hissediyorum.Yanında olamasamda iyi ki doğdun sevgilim.""",Negative
"""Anne gülüyorum ama sevgilim yok valla twitterdayım gel bak istersen""",Positive
"""Nasıl da çalmışlar bu en pahalı ögeleri hayretler içindeyim :O""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Uzun zamandır sevgilim yok olursa eğer kız bana hadi bir yerlere gidelim dediğinde salih dayıya batak oynamaya...""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel."" Nazım Hikmet""",Negative
"""BaşKomutan SinanErdemde Sevgilim olmasın, ama hep benim yanımda olsun hissi.""",Negative
"""Sevgililik Şiiri Sevgilim sevgilim sevgilim Hergün onu severim Sevgilim sevgilim sevgilim Başkasına baksam kendimi döverim.…""",Positive
"""Günaydın sevgilim mesajı almayalı bir yıl oluyor amk ağlıyıp geliyorum ben""",Positive
"""bak sevgilim burası gülsuyu""",Positive
"""SAĞANAK YAĞIŞIN İLK ÇAMURLU DAMLASI GİBİSİN SEVGİLİM..""",Negative
"""RiotReportlarlaBAK Al kanka benden yaz sevgilim yok sarjim bitmiyo zaten.""",Negative
"""Ne kadar sapik oldugumu kestiremeyen sevgilim""",Positive
"""RiotReportlarlaBAK Ayrildiktan 2 gun sonra yeni birine \'Sevgilim\' diyecek kadar basit olmayin.""",Negative
"""Benim sevgilim iyidir. Kötü olsa benim sevgilim olmazdı""",Positive
"""Sevgilim hesabını kitleyip, katiyyen fotoğraf paylaşmaz, kimseyi takip etmez ve edenleri engellerse tabiki instagram kullanab…""",Negative
"""Bu akşam yüzümüzü güldür sevgilim""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel."" Nazım Hikmet""",Negative
"""Yaşamak ümitli bir iştir sevgilim.. Yaşamak: Seni sevmek gibi ciddi bir iştir."" Nazım Hikmet""",Negative
"""158 gün nedir sevgilim daha ne kadar bekleteceksin beni.""",Positive
"""günaydın sevgilim kahvaltı hazır mı? 😇😃""",Positive
"""Anladım,biliyorum çünkü seven kıskanır sevgilim.❤😘🎈""",Negative
"""Bir rüyanın gerçeğe dönüştüğü en tatlı halisin sevgilim.😚 Günaydın ~❤~""",Negative
"""Sevgilim Gazze mutlaka döneceğim""",Negative
"""günaydın sevgilim kahvaltı hazır mı? 😇😃""",Positive
"""selam gunaydın sevgilim""",Positive
"""Eğer tipim fotoğraflardaki gibi ve sesim de videolardaki gibiyse sevgilim olmaması çok normal....""",Positive
"""Aldatansa sevgilim bu oyunu kaybeder👠""",Positive
"""Bana seni seviyorum deme, hissettir.""""",Negative
"""Yanında ben olmayınca, nasıl da herkessin.""""",Negative
"""Pazar günleri erkenden kalkacak ne günah işledik bilemiyorum.""",Negative
"""Katran gibi demlenmiş bir çay gibi karşılıklı içmek seni...-Saian / Al Sevgilim Anne Ol Bununla-""",Negative
"""Kaderimle oynayacak kadar sevgilim olmussun meger ?""",Positive
"""Bu Aytacda tema oldu😏 menim 11ci sinifde sevgilim olsaydi mamam ôldürerdi meni heçkiminde xeberi olmazdi 😏""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel.""",Negative
"""Teog bitti :aasgshjsksha Özgürüm yeapp ✌️""",Negative
"""Günaydın sevgilim tatlı uykundan uyandın mı.""",Positive
"""Acıyı görüyor musun sevgilim? Peki ya nasıl kıvrandığımı?""",Negative
"""https://twitter.com/muratenm1/status/594732823908593664 Eski sevgilim de olsa anısı var, kıskanırım.""",Positive
"""Minik sevgilim benim 😍😍""",Positive
"""gözümde hayalin gonlümdeki sevgin bu dünyada benim için teksin CANIM SEVGİLİM""",Negative
"""Gulumseyin... dogum sevgilim fotografia gulmek""",Positive
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Sevgilim. iyi ki varsın gerçekten. Sen olmasaydın; isim şehir oynarken hayvan kısmına kimi yazardım ben?""",Negative
"""Isminin sözlüğümdeki anlamı huzur sevgilim.""",Negative
"""Kuzenimi sevgilim zanneden mal seninde yüzünü gördük 😂""",Positive
"""Sevgilim olunca ben;""",Negative
"""sevgilim senden daha tatlı amaaa :3""",Positive
"""Günaydın,sevgilim için uyandım işim yok mutluyum bb""",Negative
"""bi şarkı var söylüyüm ( kim olursan ola sen adın eski sevgilim kalaçak kalbine sor hadi yarın geç olaçak sebepler bul hadi""",Positive
"""Sevgilim sana uzun bir yolculuk borçluyum.. DünyaTÜRKGünü""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""sende sevgilim 💞""",Positive
"""Sevgilim sanki sabaha kadar roman gibi trip mesajı atmış üstüne beni engellemiş öyle bir sabah""",Positive
"""Elinden tutup bu benim sevgilim dememiş bir eski sevgili düşünün.. Y'nin içinde kalan çok şey var bence.. onun verdiği hazı…""",Positive
"""DünyaTÜRKGünü Sevgilim olmasın, ama hep benim yanımda olsun hissi.""",Negative
"""Uyurken bile özlüyorum, sevgilim uyandı çok mutluyum demek isterdim ama hala uyuyor""",Positive
"""Türk sporunun asırlık çınarı 108 yaşında! Doğum günün kutlu olsun sevgilim 😍😍💙💛 Fenerbahce 3Mayıs""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""İncirlere tamam da sevgilim salatalık vakti geldi geri gel.""",Positive
"""yoruldum ağlamaktan 방탄소년단 gülümsemeye çalışıyorum ama bilen yok INEEDU sevgilim""",Positive
"""Benim sevgilim varmis hahaha""",Positive
"""Canım orospu kerhanede çalışan karıya denir, senden ayrılan kıza değil az adam ol da bi zamanlar Sevgilim' dediğin kıza…""",Negative
"""Mayweather gibi sevgilim olsa şimdiye varya of diyom""",Positive
"""' başını göğsüme yasla sevgilim , güzel saçlarında dolaşsın elim ...""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Sevgilim yok sanıyosunuz..ama cidden yok, aslında iyi başladım lafa ama neymiş,olmayınca olmuyomuş zorlamaya gerek yok!""",Negative
"""np Pinhani-Günaydın Sevgilim""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
""" sevgilim""",Positive
"""Anne gülüyorum ama sevgilim yok valla twitterdayım gel bak istersen""",Positive
"""Eski sevgilim de olsa anısı var, kıskanırım. 3MayısKutluOlsun""",Positive
"""Annemin bildiği ama benim bilmediğim bir sevgilim var.""",Positive
"""3MayısKutluOlsun Eski sevgilim de olsa anısı var, kıskanırım.""",Positive
"""göbeğimi seven bir sevgilim var, daha ne yapayım yahu 🙈""",Positive
"""Kal demiştim sevgilim. Sadece, gitme kal. Hoşça kal değil…""",Negative
"""Ooo sevgilim yardırıyor,işte benim kızım BestFandomCA2015 Directioners""",Positive
"""Ooo sevgilim yardırıyor,işte benim kızım BestFandomCA2015 Directioners""",Positive
"""Ooo sevgilim yardırıyor,işte benim kızım BestFandomCA2015 Directioners""",Positive
"""Alıştığını kaybetmek nedir bilir misin, Benim seni kaybettiğim gibi sevgilim..."" - Sor""",Negative
"""Eski sevgilim dönerse, yanına pilav koyup bi güzel yerim.""",Positive
"""Yüzünden aysın gün, yana yana vursun üstüme sevgilim. 🌞""",Negative
"""*Hava harika ✔ *Güneş on numara ✔ *Günlerden cumartesi ✔ *Sevgilim çalışıyor ✔ *Harika cumartesi yapmışlar ❌""",Negative
"""Menim sevgilim apar özünden meni 🎧🎧""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var.""",Positive
"""sevgilim arkadaşlarıyla gece takılabilir ben bunda bi sakınca görmüyorum sonuçta ölüm Allah'ın emri""",Positive
"""PazarPlanlarım Hem sevgilim yok, hem şarjım bitiyor. Düpe düz saçmalık.""",Positive
"""Sevgilim sana uzun bir yolculuk borçluyum.. PazarPlanlarım""",Negative
"""Günaydın aşkım canlm Sevgilim guze karıcım""",Negative
"""Bi küselim aşkım eski sevgilimi özledim bi küselim sevgilim aşkımı özledim bunun adı ayrılık ....😍""",Positive
"""PazarPlanlarım Ayrıldıktan 2 gün sonra yeni birine Sevgilim' diyecek kadar basit olmayın.""",Negative
"""Günaydın sevgilim""",Positive
"""Hayatımın en güzel 3 günüydü, en güzel tatilimdi, iyi ki senin gibi beni bu kadar çok mutlu edebilen bir sevgilim var""",Positive
"""Yaşamak ümitli bir iştir, sevgilim. Yaşamak: Seni sevmek gibi ciddi bir iştir. Nazım Hikmet Ran""",Negative
"""SEVEN 1 KERE SEVER ODA CANDAN SEVER GÖNÜL EĞLENDİRMEK İÇİNSE EĞER SEVMESİN YETER BENİM 1 SEVGİLİM VAR ÖLENE KADAR SEVER""",Negative
"""Kızlar bu fiyatları görünce estetik ameliyatı yaptırmayı unutacaksınız""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""iyi ki dogdun sevgilim""",Positive
"""Belə bir telefon söhbəti: -Abi, hardasan? Gəl bir çay içək. -Evdəyəm. Sevgilim gələcək, çıxa bilmirəm, -Nə? Sənin...""",Negative
"""Çiğ köfte mi sevgilin mi diye sorsalar, çiğ köfte derim. Çünkü benim sevgilim yok. EnSevdiğimŞey""",Positive
"""Açık çɑy içerdi hep,demli oluncɑ bɑrdɑğın diğer tɑrɑfındɑn beni göremezmiş, çünkü orda olsam şekeri atarmışım sevgilim""",Positive
"""vay be ebrucu oldun çıktın sevgilim! çok güzel şarkı""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Müzik benim sevgilim. EnSevdiğimŞey""",Negative
"""sevgilim,⁰Bir ülke senin gövden kadar masum olsaydı Bir tek anne oğlunu devletten sormazdı… şükrü erbaş""",Negative
"""sevgilim olsun değil ortak facebook, ortak kır pidesi salonu bile açarım....""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Çünkü seni kıskanmak için illa sevgilim olmana gerek yok. EnSevdiğimŞey""",Positive
"""Karayollarında değil, kaslı kollarında ölmek isterim sevgilim""",Positive
"""O kadar romantiğim ki, uyku moduna geçen bilgisayarımı öperek uyandırıyorum. Sevgilim olsa ne yaparım siz düşünün artık""",Negative
"""EnSevdiğimŞey sevgilim var"" demektense beni seven biri var"" demek çok daha iyi.""",Positive
"""+ nikahına beni de çağır sevgilim.. - neden? + pastada mı yemiyahh:)""",Negative
"""Olabilmek. Olabilemedin, koyu parıltılı gözlü sevgilim benim. Ben vardım; sen, kendini yok etmeyi seçtin. -Oruç Aruoba""",Positive
"""Benim bi sevgilim var. Allah herkese oyle bi sevgili nasip etsin yarabbim.""",Positive
"""Bir videosu beğendim: Myrat Owezow ft. Myahri - Gül Ki Sevgilim""",Negative
"""Directioners BestFandomCA2015 nikahina benide cagr sevgilim cagrda o kizi yolup bn geciym masaya""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""zorun ne sevgilim BestFandomCA2015 Directioners""",Positive
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""Gücün var mı sevgilim, yarın sabahın köründe uyanmaya""",Positive
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
"""İLLA SEVGİLİM OLMAK ZORUNDA DEĞİLSİN, YALNIZ HİSSETTİRME YETER.""",Negative
